candidate_id,distribution,regime,intended_training_role,split,attempt,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,hard_bounds_valid,canonical_valid,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,accepted,primary_rejection_reason,rejection_reasons,parameter_vector_hash,protocol_eligible,protocol_exclusion_reason
164,wide_valid_train,normal,wide_valid_train,train,0,2.3415019099182097,0.13128404056043111,0.39942894986643951,-0.45702094529104487,0.1557829309240317,3.4374127580463556,0.032178706880515238,0.15295793049523859,-0.47126174036286689,0.063943664386071769,True,True,0.58792775020604682,0.80871382291460736,0.4309557723645584,0.5690442276354416,0.091708020763861586,0.098968515381430491,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,28158185ea71f8fc9bf50026e8918152764115daff627d515a70cf25c4a9b58f,False,ordinary_training_margin_policy
165,wide_valid_train,normal,wide_valid_train,train,0,1.3338917370336767,0.086798173974563533,0.11775057931474332,-0.4394010116644862,0.020938425716003753,3.4633269281310355,0.13445176268167672,0.85467128222169009,-0.20658532742917188,0.14250817561566886,True,True,0.88701021324731277,0.12085822139940197,0.23575074656079209,0.76424925343920791,0.17819541348095053,0.05402856174916526,False,False,False,False,False,True,,,a94ea32e527f88c1ece9b94b1330e6a5a7761ee85b0a93eac7e615d05824122f,True,
166,wide_valid_train,normal,wide_valid_train,train,0,1.9546597801270211,0.059560178138141989,0.16673508867020204,0.39832386288421506,0.13134649114628646,6.0170836714749099,0.12934376376161894,0.39542608195501006,-0.65540947910457681,0.075048831605331282,True,True,0.78667471239658526,0.81743100864791185,0.58822348504313571,0.41177651495686429,0.33995179007095305,0.1550476425765385,False,False,False,False,False,True,,,d65555da9dc610b6c6b3a84802f41096fcbb0ffe2825727ea4dd4e4234ae4f43,True,
167,wide_valid_train,normal,wide_valid_train,train,0,1.4104049759348909,0.10684275108698058,0.48588113760259782,0.39586911292407367,0.022695788919478585,2.96311471632057,0.074919697031662069,0.29528582440257378,0.33621820912316125,0.065484368681095931,True,True,0.12150147220887696,0.67170114786679613,0.26975503871327877,0.73024496128672123,0.12993386948834135,0.059985725150774862,False,False,False,False,False,True,,,6c6bbf91ff669b3f893f08efe9d4bb5c323189282ea017b3b55a1c24dea45a5a,True,
168,wide_valid_train,normal,wide_valid_train,train,0,2.1311045097816756,0.12556378767917104,0.33276785003821929,-0.20787651244939673,0.21416749984845715,4.7288409734471433,0.15551558162315274,0.82468728738790142,0.50846405005168538,0.07652466548960421,True,True,0.65712302536086931,0.36761272842119014,0.30174833462308698,0.69825166537691308,0.21738380449083414,0.22466877968104682,False,False,False,False,False,True,,,db5395302ec7b11ef933e0560123e0506d06bce74c8b69b804801f3f14dd26cd,True,
169,wide_valid_train,normal,wide_valid_train,train,0,1.3256769779057707,0.065508617099714242,0.17853268047863463,-0.64114737928059862,0.201896687895458,4.526732410722925,0.13093116766723012,0.31736593038575794,0.23832116330944439,0.15773042685918776,True,True,0.68988277520684094,0.84336989572829724,0.46786693883954666,0.53213306116045334,0.26787074751607987,0.16255401090494809,False,False,False,False,False,True,,,5da5a7047ac90fd61b0bc76d2f4750612e96027e0a6e52ebdc041e26db686b81,True,
170,wide_valid_train,normal,wide_valid_train,train,0,1.9996636893924342,0.078071813790240946,0.12366240644739519,-0.52132210027192694,0.21012945720141377,5.1162998082669162,0.025130256025097938,0.29154074749500075,-0.58143354400345859,0.083887299506253968,True,True,0.90661909063653889,0.5031563124407068,0.60984169832435486,0.39015830167564514,0.26080636978029137,0.11681947487423201,False,False,False,False,False,True,,,ce8914333624061b17f97c01d7d7a0856e4be8fa2410aef75f0a05d963d268bc,True,
171,wide_valid_train,normal,wide_valid_train,train,0,0.42404295564683986,0.05627374529186556,0.13520668731512309,0.10818468518987179,0.23764324688729746,9.8299554674623124,0.14719698297220923,0.69719901185428323,0.044811563846708612,0.1271204078882289,True,True,0.44608373587232825,0.71237198434956728,0.013712002364019307,0.98628799763598074,0.78710564952430739,0.12679422225316606,False,False,False,False,False,True,,,05dffa0bc43e68ceb864c57cbb470b58c6bf187d2484307a31c682dcb750d39f,True,
172,wide_valid_train,normal,wide_valid_train,train,0,0.40589022095533051,0.13913302017061574,0.22607378764696393,-0.53442755896028382,0.15121194013606634,4.365500338005492,0.11085778088622346,0.39669694448880771,-0.3969942177065004,0.18671939052690362,True,True,0.37692343547811957,0.72030042593764376,0.44321722466864388,0.55678277533135612,0.33134812694980437,0.12064075286621373,False,False,False,False,False,True,,,1ceffff5ee800697ac780f53cd8f184044f469d95bca3d4c3ea702d9f680be4f,True,
173,wide_valid_train,normal,wide_valid_train,train,0,0.66477439458065735,0.092772738178134792,0.20332443932490321,0.13140841767831643,0.18701572660214233,7.7645098459009523,0.11392558850732004,0.66367189496127643,-0.028662930685818756,0.057861742629039863,True,True,0.49794579304196185,0.60132352052266158,0.018089735832218914,0.98191026416778104,0.59412012144939708,0.19932104454764141,False,False,False,False,False,True,,,6fdd0f41371fe04c97e22d63533218a1108d613a1ab489e4c4362242a8283577,True,
174,wide_valid_train,normal,wide_valid_train,validation,0,1.2270990610624142,0.19959889316772211,0.28121386519014757,-0.59876400180066536,0.19721390216830911,3.2953035812818547,0.1577808445478944,0.67890307657442373,-0.34040992334373371,0.010106577979869977,True,True,0.72200327244003626,0.38577393736435844,0.47439724576323383,0.52560275423676617,0.17307150796815404,0.032687814434959585,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,d01eb45fc00d3fad1d0607f309d3ab5ef9cce50a4c8d5d5e22207b63a49a5661,False,ordinary_training_margin_policy
175,wide_valid_train,normal,wide_valid_train,validation,0,2.2425695473617986,0.15607500104015895,0.36666043827991696,-0.023109225642161228,0.083107639326198718,7.5817993771522065,0.067129976533462657,0.42720438527875032,-0.071986084128332489,0.11103036571346762,True,True,0.67777915126298249,0.69593773382073665,0.0057160326179116847,0.99428396738208835,0.44679747529626851,0.25675608564006824,False,False,False,False,False,True,,,cd20e655905f882953ec3bfdd8199510cce6740fa65928ee3f2eec8665084bb5,True,
176,wide_valid_train,normal,wide_valid_train,validation,0,1.8241927023787561,0.17471731466182683,0.47708597234964512,0.19522841831161813,0.22021950098032356,7.7655676221116448,0.053751734801657368,0.70930430959010471,-0.83922924566262225,0.10998481598562464,True,True,0.47376040396257607,0.24792841129099241,0.74241986209191013,0.25758013790808987,0.4971861857517062,0.058300397019672483,False,False,False,False,False,True,,,52f7e502791db0c81d5c45455bdbfb600c518d1cf72fae951a1150abd4278578,True,
177,wide_valid_train,normal,wide_valid_train,test,0,0.51350802693985576,0.17567623919898112,0.092276579616718216,0.15705969835002201,0.13320573680811912,1.3198305942668247,0.10013522100697331,0.33765107700180652,-0.41859560356384995,0.022849949747939191,True,True,0.90986461839144284,0.3973099878193464,0.19989002816878371,0.80010997183121635,0.067474691826524602,0.084072378015883825,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,7e926330f3c68edd9211af04f70a9b0887e0c03ec01e0e3a61c99fec366ed58e,False,ordinary_training_margin_policy
178,wide_valid_train,normal,wide_valid_train,test,0,1.676826313026778,0.13317364395936607,0.45856125856341029,0.15077562800170785,0.056668125473358207,9.9427504816280798,0.098413500455141134,0.79192605666327465,-0.14962360572109434,0.092759486314077058,True,True,0.35978223089099026,0.51462011885464543,0.045120513388290887,0.95487948661170907,0.69170913544780777,0.1728781107875563,False,False,False,False,False,True,,,9a128e996b15be68f8af61cdc3f2128dce93601c65dd71cd4947ac9ffe6d07b8,True,
179,wide_valid_train,normal,wide_valid_train,test,0,2.2015351602664368,0.11905550561987444,0.28535378846468928,-0.054877028534572637,0.031048066373635365,3.4142892929971675,0.061807245280377308,0.57748609946030482,0.038084791459531829,0.055110594211369962,True,True,0.73110346502071333,0.11722046947649252,0.0044619396013003279,0.99553806039869963,0.10148570148374317,0.088298530080119883,False,False,False,False,False,True,,,812209eaa1027a61dc353a93123774a8b3472656348b01e0c958679ec92d9716,True,
180,wide_valid_train,normal,wide_valid_train,train,0,1.3566012305171919,0.022716937306148939,0.18466320045780146,0.079718512014506623,0.11545562763311799,3.0543966813658057,0.10472628741649712,0.54850725061781802,-0.26796752525679313,0.16622092014612369,True,True,0.28761500470723272,0.36028802780230057,0.078161635750057093,0.92183836424994292,0.142074933125407,0.072314029821016076,False,False,False,False,False,True,,,1c3f2b75c3c375753dc7ab9bcec6a80f20d43f1e11a34a827c8831eebff6c393,True,
181,wide_valid_train,normal,wide_valid_train,train,0,2.3202507849324507,0.026468969970509529,0.21032630957168583,-0.039516717466191349,0.077293779933993056,9.7698165098643823,0.076710290342073731,0.75045218873460728,-0.20189923024422507,0.1708218300919444,True,True,0.47042442511929006,0.45377349091350716,0.042324870132513404,0.9576751298674866,0.62339462133321599,0.087628448859222566,False,False,False,False,False,True,,,139086d559b9926de968c71426f71a9eaa8824b4108b337539b0053cfa9552de,True,
182,wide_valid_train,normal,wide_valid_train,train,0,1.9187511752275093,0.097774126953854665,0.42312174105428879,-0.066874831281812069,0.2322677860468936,2.5092305457829052,0.14404154282258025,0.73463831725032513,-0.056357877833480528,0.17446816499257253,True,True,0.35395546163060143,0.1450809247815458,0.0076484534528643462,0.99235154654713564,0.049412499628066604,0.20245634838511806,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,f6193acdb89bb00033092f5b2496ceab860676617c0fe72bcc6d87e9a0370c7f,False,ordinary_training_margin_policy
183,wide_valid_train,normal,wide_valid_train,train,0,0.36418840694211352,0.034215795606706345,0.058920633209654981,-0.14882316062164369,0.22670979361438484,2.0395510021851972,0.15251877261805499,0.22013386074586624,-0.20034346824310664,0.13174521480636978,True,True,0.7554634172670881,0.85547562901712815,0.062285838405092241,0.93771416159490772,0.14019770671490242,0.054191591165482396,False,False,False,False,False,True,,,a658f06f7bc8e1eba376f0edb931a1c6c1696c3fb0c9667ff027742aea05cb65,True,
184,wide_valid_train,normal,wide_valid_train,train,0,1.7742343612924807,0.13219584704077653,0.41712108284158816,-0.36068940040933578,0.078770616477866748,9.7904753437652481,0.11321039948680246,0.71228474093792271,-0.072320940712003234,0.18501882331818073,True,True,0.45888774927879822,0.62751262953896148,0.13532716203311523,0.86467283796688477,0.67081514497680073,0.18567434086006318,False,False,False,False,False,True,,,c0b1d65324b6299a28529440cd5f630d7197ee6f4309769debbd07a426162eca,True,
185,wide_valid_train,normal,wide_valid_train,train,0,0.40949173242673514,0.12850116371982895,0.21264502980587774,-0.29710551449831196,0.17352381364217209,9.5914572216246832,0.063999819152558604,0.99449010291691187,0.35364790465850832,0.13897531922938286,True,True,0.39893076507990527,0.10767854188973269,0.21333852721466007,0.78666147278533993,0.768365312903594,0.12186160421245258,False,False,False,False,False,True,,,bde5448e903be01a60e2748fe17bbccf1e4ae5e1ae7fef10b7e3fea63af955af,True,
186,wide_valid_train,normal,wide_valid_train,train,0,1.2145769085024605,0.16681800370792421,0.39272390017549991,0.37642493146375011,0.057506597563697082,8.7075586838168224,0.080085581738262676,0.74674140031022396,-0.49949732856166923,0.045247913226426816,True,True,0.44863821068210941,0.4287596316916617,0.39119331026773313,0.60880668973226681,0.62702776362463286,0.17438674688075329,False,False,False,False,False,True,,,9a03348325a6df0977f8a659694c206465d6f82cd8647aac2cf40dab5c8f7b29,True,
187,wide_valid_train,normal,wide_valid_train,train,0,1.8789975857281322,0.1611371580481826,0.42944945714577026,0.3304393906328747,0.023103995203953634,4.5776545362398249,0.017400092210699436,0.23911709637262205,0.31412162635538249,0.071113862860218521,True,True,0.533084499839931,0.47175784480366728,0.2078625870259761,0.79213741297402396,0.22582903351562283,0.061369475267639438,False,False,False,False,False,True,,,e03d028e718be4e0ee123c98ad6fda64d2bd7b3216876dd4ff458528a64ed9bb,True,
188,wide_valid_train,normal,wide_valid_train,train,0,1.3932981016978152,0.083948158264720116,0.18128506626273447,-0.36722066460856317,0.033140001505938793,2.6261810174260813,0.041104900374900777,0.25468535821693994,-0.13012419013576113,0.13798284199860192,True,True,0.75363547708124423,0.53793940948199148,0.15178332137404255,0.84821667862595751,0.10317011847098462,0.095389835613351848,False,False,False,False,False,True,,,5adc1a87bc200581307fe30481f5fcbb4ee23ae71c3196c4f2fb1f76bd7bd184,True,
189,wide_valid_train,normal,wide_valid_train,train,0,0.78681370486852364,0.073034264252507225,0.10922573730651437,0.10924837784391968,0.039481348671575711,5.8177066361447718,0.049739670329156431,0.15758821333636688,-0.31442245926870921,0.14172197353506016,True,True,0.81191301516227732,0.91771025105650106,0.11079669095411095,0.88920330904588907,0.42099522437458142,0.10206569453937583,False,False,False,False,False,True,,,8b3e7bdfacd99abf6cc73f0ee8538b255f60e796d1db29b63a8cf506d3289a64,True,
190,wide_valid_train,normal,wide_valid_train,train,0,2.0272244466420295,0.17300871242403679,0.29704385062478555,0.54054818757183543,0.21848209566682739,7.6819992223124078,0.14700842198400466,0.95203241401313754,0.0066338572963180846,0.06251946387747391,True,True,0.77653244782197228,0.42725757255895563,0.29223635114982405,0.70776364885017595,0.47320291009793963,0.21550095390956028,False,False,False,False,False,True,,,0c1186c2a0aa1a8b8bdeb9d2bd5824ce43a81da2e3119e6ee2368e6ba59e64af,True,
191,wide_valid_train,normal,wide_valid_train,train,0,1.1675618997189536,0.13769495725796876,0.36955979051686877,0.53502793246322877,0.15860319662001346,8.5777243671655015,0.048402217839821453,0.4169109775114388,-0.5383209358803871,0.041933504736148292,True,True,0.40374724790584798,0.6538163201674233,0.57604431852301308,0.42395568147698692,0.62009727761058986,0.16102219651672697,False,False,False,False,False,True,,,081d021a53670edea787819119e872a81b65619725170d510fd217309ccac9a6,True,
192,wide_valid_train,normal,wide_valid_train,train,0,1.9941755344008341,0.1096569570590851,0.14839877281688832,0.14437796483402571,0.21999807499075541,3.5967205151193165,0.14068755290531668,0.21474694583792633,-0.78889506313115876,0.18863159239079522,True,True,0.90412055935392277,0.91283557516667713,0.64320041736233013,0.35679958263766987,0.13410418248690231,0.084792072036232208,False,False,False,False,False,True,,,f6ff9580c83097e03f4126eb0797d0b489225db3981eebe811059b05d74fab46,True,
193,wide_valid_train,normal,wide_valid_train,train,0,0.93488386920609701,0.013851870959726847,0.02923680290331156,0.03507356245473188,0.17111438729016562,9.6598497838256598,0.11015807046724084,1.1152576825182243,-0.045732961169307758,0.14798004889648228,True,True,0.93610134062960892,0.26228224931016908,0.0033216585205793885,0.99667834147942058,0.73012267067946146,0.024358595882725185,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,a712da25c3a331cfc2e6f8a0b37fdee6efbae79c43386efbef035453acd20add,False,ordinary_training_margin_policy
194,wide_valid_train,normal,wide_valid_train,validation,0,0.68151481777727208,0.18109273402547194,0.09390391315324062,-0.89599647152136142,0.17724431372663918,7.9095512827988976,0.12726013865359778,0.76838016816830168,-0.002748891371203641,0.11735267107389218,True,True,0.9310162214297969,0.54645906652853271,0.80281723338250055,0.19718276661749945,0.60485660795160057,0.028422909725599233,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,680dd411874ecedc86e034c09335b22b6d1445cef9f6bc94706500f6780ea607,False,ordinary_training_margin_policy
195,wide_valid_train,normal,wide_valid_train,validation,0,2.162661461176123,0.19213011481981773,0.61628168209500456,0.010985467428287833,0.15472090893159768,4.4629054785730355,0.0092548868198633269,0.27564417295792898,0.37680965476759654,0.09594482513068886,True,True,0.3726555008357687,0.041791929626029005,0.14210619642069325,0.85789380357930678,0.19248903911271237,0.036640842524562255,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,26eb5304dc768435c4e4de6e02436799de4894b86270758392ea6517f46910cd,False,ordinary_training_margin_policy
196,wide_valid_train,normal,wide_valid_train,validation,0,2.3565604995492482,0.18751137520628849,0.82298897321239783,-0.35704137496644572,0.22181774766047441,4.786074962939308,0.03393530872683187,0.41326724792293035,-0.39637155584261263,0.11350244622503428,True,True,0.13225053011674809,0.31080848348551859,0.28458895371902349,0.71541104628097651,0.20330664965607195,0.16128943801430234,False,False,False,False,False,True,,,8257fadeb99a6a4d34071bf3adda66f0d487842885486e799010efc801a5456d,True,
197,wide_valid_train,normal,wide_valid_train,test,0,0.98802823913101989,0.095788964804626855,0.40643087163921787,-0.45410591840055547,0.215257419234093,4.224678685392675,0.1252957486283528,0.54744428629997532,0.15272530432028134,0.011028725907363351,True,True,0.06798408863637187,0.55874082368314293,0.22953720370613451,0.77046279629386549,0.27084940972900884,0.036406152852271577,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,203f05e2ff79630bf429764a7f297c45da00c17109a6e886c02af1c526a63bdd,False,ordinary_training_margin_policy
198,wide_valid_train,normal,wide_valid_train,test,0,0.94821818467296914,0.18456170397194335,0.30710179736107229,-0.29928134125825767,0.16283489170158214,6.151259231436689,0.085109799554205542,0.6511400786739947,-0.17197496119125724,0.18581486224989721,True,True,0.57548031678905653,0.42356290121006607,0.11914470850207612,0.88085529149792385,0.43540092441537409,0.2588110393149306,False,False,False,False,False,True,,,6ccd4b38a32882d3f1c9fe0d78e8c5900fcbbbae81e651c667e012b462f775a9,True,
199,wide_valid_train,normal,wide_valid_train,test,0,0.27414322707544592,0.18520152735788387,0.27094506080380459,-0.27197977667357798,0.20753877055905162,3.9424060226825319,0.11940316357725947,0.44457571327038758,-0.0060505682551868023,0.086419262298488619,True,True,0.16079739726167303,0.65298172858164605,0.074009608295620033,0.92599039170437991,0.306967597958752,0.075980754940829121,False,False,False,False,False,True,,,2d07b8ab3201d650812cbb79d59425362ce989064e8198acb1e052b9e991e394,True,
200,wide_valid_train,normal,wide_valid_train,train,0,0.69438467659128311,0.094561100111532001,0.16068939165817087,0.09593425743466677,0.17459152448592533,2.0632139850609699,0.081447198576645771,0.41355889573223531,0.17056570844800756,0.11807695032035628,True,True,0.67137179035171213,0.32547725978761699,0.038296042647911636,0.96170395735208836,0.11454638564599889,0.15647175041022196,False,False,False,False,False,True,,,ee7d0abab0efe314d5740600bc5ed9bc855db00396fdfa38ceb221287c73df5a,True,
201,wide_valid_train,normal,wide_valid_train,train,0,2.0681687266093425,0.054046537522801703,0.27121313319497814,-0.2258245960500582,0.21594665670482849,3.6836867665837101,0.15170966855057413,0.49237955507790115,-0.16454799293743586,0.19750830880017289,True,True,0.50485512786729547,0.64351062523781055,0.078072790160910399,0.9219272098390896,0.13518979414011445,0.20018994907266002,False,False,False,False,False,True,,,3734118ce99ab124db3d8a3f4ff55e85961e36bbbc32add6b2550bb15fbfbc98,True,
202,wide_valid_train,normal,wide_valid_train,train,0,0.3253642219805063,0.1339271770217613,0.2126616505872797,0.27013243131048809,0.045705956222870325,0.64549388140263575,0.14179835333492188,0.16236194438629167,0.34834089244358257,0.13201520772660144,True,True,0.31671525721240623,0.74824532214162531,0.19431290779410715,0.80568709220589285,0.026789092838671924,0.045839821966608046,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,c9e178436cd3aeb04d212bb62ecc2d4e91bdc167a5909cfbd6869565baee833d,False,ordinary_training_margin_policy
203,wide_valid_train,normal,wide_valid_train,train,0,0.76728487532038459,0.059382671654872266,0.13522276518108772,-0.69778569038639926,0.092570256904734319,9.3931384883148503,0.013112537055765042,0.12857569419563364,-0.32937337432309083,0.089504741615406627,True,True,0.66575534264535829,0.87422019443795829,0.59539168942100273,0.40460831057899727,0.72182875422547832,0.056123924524065866,False,False,False,False,False,True,,,f30b99d1e19d4c7fd2febe0a7b1010ef541aae6ca5b445ed4513614cf421cfe4,True,
204,wide_valid_train,normal,wide_valid_train,train,0,1.1710560148281184,0.086555302235238746,0.13329668092120267,0.31570559404033155,0.13544582147467721,6.5999445153073886,0.096992736113002728,1.043741811574239,-0.17313202113871418,0.15432202134812775,True,True,0.83883180700225912,0.08055752366069184,0.12964471885193479,0.87035528114806526,0.45430029292713558,0.12894138786050519,False,False,False,False,False,True,,,bdaf83d48750ade728f67d48ad4d08d2fb4c87a011073ef8399ba3af03c064ef,True,
205,wide_valid_train,normal,wide_valid_train,train,0,1.2527588269257754,0.057343239434881212,0.28207216343687325,0.3246456133412568,0.16360398626878486,4.9897065379232863,0.15921733354183609,0.98111086270631043,-0.69465855779175156,0.087196876493774902,True,True,0.28717981503362244,0.24547261674281731,0.58794528617503705,0.41205471382496295,0.3127152896232227,0.13439023274118336,False,False,False,False,False,True,,,eef82eae8138369b15a1f1a8452326a75dc3318db39dcff32a32e22d2d2cc718,True,
206,wide_valid_train,normal,wide_valid_train,train,0,0.68645460949708348,0.14367913613553804,0.36471790060330717,0.34616643534846647,0.081997659780820784,2.4199424602830559,0.078089682352734918,0.50350922393081843,-0.090671297142872892,0.14712419784110425,True,True,0.19450084354592354,0.19703897973373868,0.12805248508743516,0.87194751491256484,0.14506174483564624,0.19495314792294585,False,False,False,False,False,True,,,0a44bf1ca5dae75f8fe7098a9ab81f7dddc770f187e7fce4fac4ed0bcaad902f,True,
207,wide_valid_train,normal,wide_valid_train,train,0,2.3118255992872534,0.019728013164082993,0.16085177042925153,-0.33878683205982496,0.14940702402115494,3.7500674598170107,0.026462557498649602,0.142657309548476,-0.70785798550861723,0.16375223867723782,True,True,0.55805671460865069,0.81399553036229533,0.61583944522544976,0.38416055477455024,0.1203549674083479,0.060114339445236704,False,False,False,False,False,True,,,010821c2899d23f7acf0ac19646008290b4ebdc6925190e21b652dce66eb2bff,True,
208,wide_valid_train,normal,wide_valid_train,train,0,2.2050686796579875,0.061071274747355936,0.22863799124545522,0.05498043417164402,0.11986619050918779,9.1910553083307036,0.088381233390587149,1.1246880321226,0.46330952684928089,0.15287078968219564,True,True,0.67491278628721962,0.12448637165877169,0.217678565811007,0.78232143418899303,0.58460139152072943,0.22476180024668865,False,False,False,False,False,True,,,6c9f7a3c4c566f48d3cd3c4028304f1a061217a22a78375e98b9ac0486f6833b,True,
209,wide_valid_train,normal,wide_valid_train,train,0,1.806922385632717,0.17052847179525829,0.72088385497785612,0.12537901928555187,0.12498209726697977,4.0273719381463238,0.11878629802587685,0.42864742326177108,-0.57693905032186099,0.18821901543940173,True,True,0.085031033683024795,0.67780186359726491,0.34857856626329764,0.65142143373670236,0.18581167803461146,0.1963478682516521,False,False,False,False,False,True,,,45a9a9e6aec503d3f9bdb02d7944bad3cd31aaf3019545ad6b90cb096b37df7a,True,
210,wide_valid_train,normal,wide_valid_train,train,0,0.29981235823142582,0.15267152819892371,0.22318693578286625,-0.23070195901894774,0.21335018567257569,6.092685242910564,0.12272250436640539,0.68255119120029129,0.29236720176235237,0.035372458148055619,True,True,0.29523058202571195,0.52493015617386751,0.1387019745615283,0.86129802543847167,0.48475923721164338,0.08468215533268672,False,False,False,False,False,True,,,f00ad71773ffa947963b0e256ad13e0d446afa3135911a358f8edbc1cd0070e3,True,
211,wide_valid_train,normal,wide_valid_train,train,0,0.33943872181415186,0.10453260235569729,0.22924294927659036,-0.22349082054039507,0.059328368348153561,9.4346655544620539,0.066038261690121086,0.91118883446837839,-0.82229482340752968,0.028343514813880349,True,True,0.14906832959534874,0.20026977464986492,0.72611692346863943,0.27388307653136057,0.76110684792032668,0.067213250838142252,False,False,False,False,False,True,,,acb72b3c55ba605f336e4f154692824d06a378390a11419823a3ab8f8cd9b4e8,True,
212,wide_valid_train,normal,wide_valid_train,train,0,1.9469248589825816,0.0841233163238711,0.16203816283842204,-0.012214809574769296,0.10749678209632257,4.2213036638140817,0.086428385208833711,0.79560890870923529,-0.72382382568652337,0.10802724604659236,True,True,0.85158344740781022,0.07095413169681429,0.52407013220442245,0.47592986779557755,0.19032458617836823,0.11904009174393505,False,False,False,False,False,True,,,6c41e50a524c3d8a82b3cb3b86196e6301ec6a0117423e19661ecce867a66762,True,
213,wide_valid_train,normal,wide_valid_train,train,0,0.57458973886473408,0.16209947297615601,0.28473384794430401,-0.51894270084196159,0.055968531462655409,4.7218859800959443,0.055678099800548927,0.49951609591337548,0.16527665033272795,0.10126595878770628,True,True,0.39351469460633137,0.35635896987007309,0.29661789790235649,0.70338210209764351,0.34705407876411803,0.17277468292425563,False,False,False,False,False,True,,,9b52297e3a4e453c4832d2e02739a9a878d920fec89e59bc3ad6a70c092db4f6,True,
214,wide_valid_train,normal,wide_valid_train,validation,0,0.16236628284871424,0.031848697748898216,0.094184982781246915,-0.062173994532988469,0.089128975084583284,7.0087090590132615,0.093886605832425182,1.0487791949162062,0.2101721027231713,0.085477414893590384,True,True,0.076588202668003549,0.089450040228834793,0.048037918359267351,0.95196208164073259,0.57291571348657311,0.038090265372445503,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,037a38901f239d5529c1964a5c910240f890b6bf651db767eac238b4da087850,False,ordinary_training_margin_policy
215,wide_valid_train,normal,wide_valid_train,validation,0,1.4453291237055153,0.032909533509182118,0.27430285400291621,0.23027318324528967,0.15773637545156771,8.8316369226075899,0.010849802866701721,0.068157940783476451,-0.28235067819005755,0.16017959626562539,True,True,0.11673354309753943,0.95266657141597688,0.13274764439630421,0.86725235560369573,0.61810107103783052,0.042246114236439092,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,df14621bfd290cb89bfb7747439f160f9d9c0b04cd611955ec4feb99966ce287,False,ordinary_training_margin_policy
216,wide_valid_train,normal,wide_valid_train,validation,0,0.37910862995353589,0.10772335888713448,0.046275146886815319,-0.26796164354341617,0.12809852793554422,8.1523194875853608,0.09246937199792496,1.1516370166846364,0.15562251935540039,0.042386525354310735,True,True,0.94890450412251126,0.064013855449108453,0.09602181094101081,0.90397818905898919,0.65047789603613604,0.041482559685241532,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,db373811dbd21a6dd03883c88710e71f97fe6eb908d14ddaa01884f7cb9c38f3,False,ordinary_training_margin_policy
217,wide_valid_train,normal,wide_valid_train,test,0,1.4904080469753249,0.090014729910151831,0.21076659916714988,0.061057531033646029,0.06115153406524633,9.2340079351101991,0.059526089653714344,0.58449880781895902,-0.50786148283351862,0.093745335878150413,True,True,0.71591372125325237,0.52582021903651877,0.26165130784178497,0.73834869215821497,0.64799999063890157,0.19034418327202146,False,False,False,False,False,True,,,5903f79fbd1d7749b55772c3e0bcc710c6bb403f9ff3893ffc5e0d6b13384e36,True,
218,wide_valid_train,normal,wide_valid_train,test,0,1.5256490490672281,0.15670329878535066,0.50575795678483837,-0.75464737479184762,0.22878342335240776,2.9745207639369973,0.12149094391749173,0.17091083302964022,-0.30987615188356088,0.073529448467060374,True,True,0.30296412704319742,0.92230886884419738,0.66551588978639109,0.33448411021360891,0.12124449496818153,0.10281717116218544,False,False,False,False,False,True,,,9c3f06e2a44fccabd9cffc710b1b8f9819142846ae691c070cf329d5b10ffc01,True,
219,wide_valid_train,normal,wide_valid_train,test,0,0.28762001443994234,0.07840481729130569,0.14827440135016159,-0.48434117952779315,0.047958041013633039,5.4627572510500437,0.15815101486232291,0.49127533822492925,0.12211104065214712,0.039521664592821464,True,True,0.34457242156967521,0.75487766141853307,0.24949748443552427,0.75050251556447578,0.43306587754059428,0.080549157437268593,False,False,False,False,False,True,,,67c2c9d1ee74cbe66e9f7f11cac9f8da6aba5ef5be000062dbfa5a10110aef02,True,
